x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.6,1975-06,2022-05-27 11:35:19,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,6,,13.006666666666666,30,7.2,30,24.4,30,,6.1,30,3,,0,30,0,,277.7,30,0,149.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.7,1975-07,2022-05-27 10:38:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,7,,15.087096774193549,31,9.4,31,26.7,31,,4.4,31,1,,0,31,0,,356.1,31,1.3,91.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.8,1975-08,2022-05-27 11:09:18,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,8,,14.283870967741935,31,9.4,31,21.7,31,,65.7,31,9,,0,31,0,,191.6,31,0,115.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.9,1975-09,2022-05-27 10:43:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,9,,15.43,30,7.2,30,26.1,30,,6.9,30,2,,0,30,0,,268.3,30,7.4,84.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.10,1975-10,2022-05-27 11:05:38,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,10,,10.087096774193549,31,4.4,31,22.8,31,,113.6,31,15,,0,31,0,,92.9,31,0,245.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.11,1975-11,2022-05-27 11:16:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,11,,7.03,30,-2.2,30,16.7,30,,163.1,30,18,,5.3,30,3,,80.9,30,0,329.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1975.12,1975-12,2022-05-27 11:16:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1975,12,,5.2612903225806456,31,-1.1,31,11.7,31,,181,31,15,,0.8,31,0,,75.8,31,0,394.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.1,1976-01,2022-05-27 10:48:45,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,1,,5.506451612903226,31,-0.6,31,11.1,31,,139.2,31,11,,1.3,31,0,,68.5,31,0,387.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.2,1976-02,2022-05-27 11:09:14,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,2,,5.179310344827586,29,-0.6,29,15,29,,123.2,29,16,,4.9,29,3,,94.2,29,0,371.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.3,1976-03,2022-05-27 11:02:00,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,3,,5.196774193548387,31,-4.4,31,12.2,31,,32.3,31,8,,0.5,31,0,,141.2,31,0,396.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.4,1976-04,2022-05-27 11:05:41,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,4,,9.473333333333333,30,2.2,30,23.3,30,,36.3,30,6,,0,30,0,,222.8,30,0.1,255.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.5,1976-05,2022-05-27 11:26:47,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,5,,11.05483870967742,31,5,31,21.7,31,,30.9,31,8,,0,31,0,,248.2,31,0,215.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.6,1976-06,2022-05-27 11:09:15,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,6,,12.38,30,6.1,30,22.2,30,,10.1,30,1,,0,30,0,,302.8,30,0,168.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.7,1976-07,2022-05-27 11:09:09,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,7,,14.983870967741936,31,8.9,31,26.1,31,,9.8,31,4,,0,31,0,,317,31,0.9,94.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.8,1976-08,2022-05-27 11:38:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,8,,13.974193548387097,31,9.4,31,22.8,31,,46.5,31,7,,0,31,0,,174.6,31,0,124.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.9,1976-09,2022-05-27 11:35:07,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,9,,14.546666666666667,30,8.3,30,26.7,30,,17.2,30,5,,0,30,0,,226.9,30,2,105.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.10,1976-10,2022-05-27 10:57:48,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,10,,10.829032258064515,31,3.9,31,18.3,31,,36.9,31,9,,0,31,0,,164.1,31,0,222.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.11,1976-11,2022-05-27 10:49:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,11,,7.983333333333333,30,0.6,30,15,30,,35.6,30,7,,0,30,0,,135.3,30,0,300.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1976.12,1976-12,2022-05-27 10:38:51,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1976,12,,6.564516129032258,31,1.1,31,11.1,31,,41.1,31,9,,0,31,0,,73,31,0,354.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.1,1977-01,2022-05-27 11:35:30,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,1,,4.312903225806451,31,-1.1,31,14.1,31,,44.2,31,6,,0.3,31,0,,94.2,31,0,424.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.2,1977-02,2022-05-27 10:38:51,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,2,,7.725,28,2,28,13.5,28,,29,28,7,,0,28,0,,101.7,28,0,287.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.3,1977-03,2022-05-27 11:38:55,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,3,,6.674193548387096,31,0.5,31,12.4,31,,73.9,31,11,,0.8,31,0,,134.3,31,0,351.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.4,1977-04,2022-05-27 10:58:05,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,4,,9.933333333333334,30,3.4,30,20.4,30,,25.2,30,5,,0,30,0,,232.9,30,0,242
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.5,1977-05,2022-05-27 11:05:53,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,5,,10.612903225806452,31,4.4,31,17.4,31,,12,31,5,,0,31,0,,225.2,31,0,229
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.6,1977-06,2022-05-27 11:16:24,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,6,,13.833333333333334,30,6.4,30,24,30,,4.4,30,2,,0,30,0,,327,30,0,125
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.7,1977-07,2022-05-27 10:53:57,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,7,,14.63225806451613,31,8.4,31,21.7,31,,9.4,31,3,,0,31,0,,339,31,0,104.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.8,1977-08,2022-05-27 11:31:04,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,8,,16.15483870967742,31,8.5,31,29,31,,29,31,4,,0,31,0,,336,31,14.3,71.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.9,1977-09,2022-05-27 10:43:47,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,9,,13.273333333333333,30,7.8,30,22.2,30,,35.5,30,5,,0,30,0,,179.1,30,0,141.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.10,1977-10,2022-05-27 10:54:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,10,,10.19032258064516,31,5,31,16.7,31,,38.2,31,5,,0,31,0,,143.5,31,0,242.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.11,1977-11,2022-05-27 11:38:58,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,11,,6.196666666666666,30,-4.4,30,15,30,,127.5,30,15,,4.9,30,0,,83.9,30,0,354.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1977.12,1977-12,2022-05-27 11:16:20,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1977,12,,4.641935483870967,31,-1.1,31,11.9,31,,86.7,31,17,,3.2,31,0,,70.8,31,0,414.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.1,1978-01,2022-05-27 10:58:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,1,,5.145161290322581,31,-1.5,31,10.4,31,,48.4,31,11,,7.4,31,0,,53.3,31,0,398.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.2,1978-02,2022-05-27 10:53:55,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,2,,6.439285714285714,28,0.3,28,11.6,28,,35.5,28,11,,5.7,28,0,,84.2,28,0,323.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.3,1978-03,2022-05-27 11:38:54,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,3,,8.170967741935485,31,1,31,15,31,,29.1,31,8,,0,31,0,,139.1,31,0,304.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.4,1978-04,2022-05-27 10:49:24,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,4,,9.58,30,3.8,30,16.6,30,,22.3,30,6,,0,30,0,,180.6,30,0,252.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.5,1978-05,2022-05-27 11:02:24,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,5,,11.687096774193549,31,4.3,31,24.7,31,,15.4,31,7,,0,31,0,,320.5,31,0,195.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.6,1978-06,2022-05-27 11:39:07,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,6,,15.423333333333334,30,9.5,30,27.2,30,,5.4,30,2,,0,30,0,,329.2,30,8.5,85.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.7,1978-07,2022-05-27 10:58:30,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,7,,15.593548387096774,31,9.8,31,29.5,31,,10,31,1,,0,31,0,,361.5,31,7.8,82.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.8,1978-08,2022-05-27 11:16:41,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,8,,15.648387096774194,31,10.1,31,29.3,31,,20.1,31,4,,0,31,0,,271.3,31,9,81.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.9,1978-09,2022-05-27 10:58:24,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,9,,13.166666666666666,30,6.5,30,21.9,30,,46.9,30,11,,0,30,0,,136.4,30,0,145
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.10,1978-10,2022-05-27 11:23:44,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,10,,11.474193548387097,31,4,31,19.7,31,,13.3,31,3,,0,31,0,,179.5,31,0,202.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.11,1978-11,2022-05-27 11:31:14,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,11,,5.29,30,-1.7,30,12.2,30,,108,30,11,,2,30,0,,94,30,0,381.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1978.12,1978-12,2022-05-27 11:31:13,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1978,12,,3.4064516129032256,31,-10,31,10.3,31,,29.1,31,10,,3.6,31,1,,98.8,31,0,452.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.1,1979-01,2022-05-27 11:23:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,1,,2.4193548387096775,31,-7.3,31,8.2,31,,20,31,4,,0.5,31,0,,109.8,31,0,483
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.2,1979-02,2022-05-27 10:44:03,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,2,,4.603571428571429,28,-2.2,28,10.4,28,,79.1,28,15,,2.9,28,0,,77.2,28,0,375.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.3,1979-03,2022-05-27 11:02:23,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,3,,8.390322580645162,31,1.7,31,18.3,31,,25.8,31,3,,0,31,0,,209.3,31,0,297.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.4,1979-04,2022-05-27 10:44:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,4,,9.56,30,2.7,30,20,30,,16.5,30,5,,0,30,0,,220.9,30,0,253.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.5,1979-05,2022-05-27 10:38:54,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,5,,12.522580645161291,31,6.3,31,22.2,31,,11.7,31,4,,0,31,0,,270.3,31,0,169.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.6,1979-06,2022-05-27 10:39:09,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,6,,13.683333333333334,30,7.8,30,23.9,30,,14.2,30,5,,0,30,0,,346.6,30,0,129.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.7,1979-07,2022-05-27 11:09:40,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,7,,15.787096774193548,31,8,31,31.1,31,,13.7,31,3,,0,31,0,,340.9,31,10.1,78.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.8,1979-08,2022-05-27 10:39:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,8,,15.316129032258065,31,9.7,31,22.6,31,,2.8,31,1,,0,31,0,,282.9,31,0,83.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.9,1979-09,2022-05-27 10:44:02,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,9,,15.566666666666666,30,9.5,30,28.8,30,,26.8,30,8,,0,30,0,,204.1,30,6.1,79.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.10,1979-10,2022-05-27 11:06:00,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,10,,11.609677419354838,31,5.3,31,21.3,31,,42.7,31,11,,0,31,0,,153.8,31,0,198.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.11,1979-11,2022-05-27 11:35:50,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,11,,7.533333333333333,30,2,30,13.9,30,,15.2,30,4,,0,30,0,,96.7,29.208333333333332,0,314
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1979.12,1979-12,2022-05-27 11:27:31,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1979,12,,7.012903225806451,31,0,31,11.7,31,,258.5,31,14,,0,31,0,,38.5,31,0,340.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.1,1980-01,2022-05-27 10:39:26,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,1,,2.641935483870968,31,-7.5,31,10.6,31,,76.6,31,11,,29.7,31,0,,93.4,31,0,476.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.2,1980-02,2022-05-27 11:27:30,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,2,,6.455172413793103,29,-0.9,29,13,29,,50.8,29,12,,0,29,0,,68,29,0,334.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.3,1980-03,2022-05-27 11:39:25,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,3,,6.832258064516129,31,0.8,31,12.2,31,,47.7,31,14,,0,31,0,,117.3,31,0,346.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.4,1980-04,2022-05-27 11:23:58,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,4,,10.28,30,2.7,30,20.2,30,,19.2,30,5,,0,30,0,,201.9,30,0,231.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.5,1980-05,2022-05-27 11:27:22,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,5,,11.82258064516129,31,5.5,31,22,31,,39.9,31,6,,0,31,0,,222.3,31,0,191.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.6,1980-06,2022-05-27 11:35:48,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,6,,13.036666666666667,30,8,30,20.5,30,,67.1,30,7,,0,30,0,,208.2,30,0,148.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.7,1980-07,2022-05-27 10:58:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,7,,15.051612903225806,31,8.9,31,28.1,31,,16.7,31,3,,0,31,0,,336.9,31,3.3,94.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.8,1980-08,2022-05-27 11:31:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,8,,14.712903225806452,31,8.9,31,27,31,,21.8,31,4,,0,31,0,,293.5,31,1.9,103.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.9,1980-09,2022-05-27 10:49:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,9,,13.61,30,7.9,30,22.8,30,,41.7,30,7,,0,30,0,,159.2,30,0,131.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.10,1980-10,2022-05-27 11:31:32,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,10,,11.619354838709677,31,5,31,20,31,,7.3,31,4,,0,31,0,,187.6,31,0,197.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.11,1980-11,2022-05-27 11:39:18,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,11,,8.08,30,2.5,30,15.6,30,,185.7,30,19,,0,30,0,,56,30,0,297.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1980.12,1980-12,2022-05-27 10:58:33,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1980,12,,6.312903225806451,31,-5.2,31,13.9,31,,170.3,31,18,,13.5,31,0,,35.1,31,0,362.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.1,1981-01,2022-05-27 11:13:15,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,1,,7.529032258064516,31,2.8,31,14.4,31,,18.7,31,6,,0,31,0,,97.8,31,0,324.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.2,1981-02,2022-05-27 10:54:22,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,2,,6.364285714285714,28,-3.4,28,13.3,28,,110.9,28,12,,2.1,28,0,,78,28,0,325.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.3,1981-03,2022-05-27 10:39:25,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,3,,9.274193548387096,31,2.1,31,16.1,31,,23.1,31,8,,0,31,0,,196.4,31,0,270.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.4,1981-04,2022-05-27 11:17:05,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,4,,9.316666666666666,30,2,30,17.9,30,,66.8,30,11,,0,30,0,,189.8,30,0,260.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.5,1981-05,2022-05-27 10:44:47,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,5,,11.94516129032258,31,4.5,31,22.5,31,,43.1,31,11,,0,31,0,,224.2,31,0,187.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.6,1981-06,2022-05-27 10:58:50,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,6,,13.053333333333333,30,7.8,30,21.7,30,,40.8,30,7,,0,30,0,,191.4,30,0,148.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.7,1981-07,2022-05-27 10:54:41,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,7,,15.183870967741935,31,9.7,31,23.8,31,,5,31,2,,0,31,0,,315.2,31,0.7,88
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.8,1981-08,2022-05-27 10:39:46,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,8,,16.703225806451613,31,9.9,31,32.8,31,,4.6,31,1,,0,31,0,,342.7,31,30.6,70.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.9,1981-09,2022-05-27 11:24:11,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,9,,14.246666666666666,30,7,30,28.4,30,,34.8,30,7,,0,30,0,,202.2,30,4.4,117
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.10,1981-10,2022-05-27 10:54:48,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,10,,10.209677419354838,31,5.5,31,15.4,31,,85.9,31,9,,0,31,0,,128.1,31,0,241.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.11,1981-11,2022-05-27 11:39:34,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,11,,8.426666666666666,30,1.7,30,15.6,30,,80,30,10,,0,30,0,,84.2,30,0,287.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1981.12,1981-12,2022-05-27 11:27:39,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1981,12,,5.393548387096774,31,0,31,10.4,31,,115.4,31,19,,0,31,0,,50.2,31,0,390.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1982.1,1982-01,2022-05-27 11:27:39,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1982,1,,3.9870967741935486,31,-7.6,31,9.8,31,,196.4,31,19,,27.6,31,0,,28.2,31,0,434.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1982.2,1982-02,2022-05-27 11:17:13,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1982,2,,5.639285714285714,28,-2.3,28,12.8,28,,102.3,28,15,,2,28,0,,104.1,28,0,346.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1982.3,1982-03,2022-05-27 11:27:39,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1982,3,,6.806451612903226,31,1.1,31,14.8,31,,32.7,31,8,,0,31,0,,186.5,31,0,347
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1982.4,1982-04,2022-05-27 11:17:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1982,4,,8.513333333333334,30,1.7,30,18.9,30,,26.9,30,7,,0,30,0,,247.1,30,0,284.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1982.5,1982-05,2022-05-27 11:36:15,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1982,5,,11.451612903225806,31,3.4,31,20,31,,14.6,31,3,,0,31,0,,291.4,31,0,203
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1982.6,1982-06,2022-05-27 11:36:12,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1982,6,,14.803333333333333,30,7,30,31.9,30,,23.3,30,3,,0,30,0,,315,30,8.1,104
